ObservationDate,Country/Region,Province/State,Confirmed,Deaths,Recovered,Active
01-08-2020,New Zealand,NA,1565,22,1518,25
01-08-2020,Papua New Guinea,NA,91,2,34,55
02-08-2020,Australia,Australian Capital Territory,113,3,110,0
02-08-2020,Australia,New South Wales,3797,50,2991,756
02-08-2020,Australia,Northern Territory,33,0,30,3
02-08-2020,Australia,Queensland,1085,6,1067,12
02-08-2020,Australia,South Australia,455,4,443,8
02-08-2020,Australia,Tasmania,229,13,216,0
02-08-2020,Australia,Victoria,11557,123,4915,6519
02-08-2020,Australia,Western Australia,669,9,654,6
02-08-2020,Fiji,NA,27,1,18,8
02-08-2020,New Zealand,NA,1567,22,1518,27
02-08-2020,Papua New Guinea,NA,110,2,34,74
03-08-2020,Australia,Australian Capital Territory,113,3,110,0
03-08-2020,Australia,New South Wales,3809,50,2992,767
03-08-2020,Australia,Northern Territory,33,0,30,3
03-08-2020,Australia,Queensland,1085,6,1067,12
03-08-2020,Australia,South Australia,457,4,443,10
03-08-2020,Australia,Tasmania,229,13,216,0
03-08-2020,Australia,Victoria,12335,147,5111,7077
03-08-2020,Australia,Western Australia,669,9,654,6
03-08-2020,Fiji,NA,27,1,18,8
03-08-2020,New Zealand,NA,1567,22,1523,22
03-08-2020,Papua New Guinea,NA,111,2,34,75
04-08-2020,Australia,Australian Capital Territory,113,3,110,0
04-08-2020,Australia,New South Wales,3820,50,2994,776
04-08-2020,Australia,Northern Territory,33,0,30,3
04-08-2020,Australia,Queensland,1088,6,1069,13
04-08-2020,Australia,South Australia,457,4,443,10
04-08-2020,Australia,Tasmania,229,13,216,0
04-08-2020,Australia,Victoria,13035,162,5283,7590
04-08-2020,Australia,Western Australia,670,9,654,7
04-08-2020,Fiji,NA,27,1,18,8
04-08-2020,New Zealand,NA,1569,22,1523,24
04-08-2020,Papua New Guinea,NA,114,2,34,78
05-08-2020,Australia,Australian Capital Territory,113,3,110,0
05-08-2020,Australia,New South Wales,3832,50,2994,788
05-08-2020,Australia,Northern Territory,33,0,30,3
05-08-2020,Australia,Queensland,1088,6,1069,13
05-08-2020,Australia,South Australia,456,4,444,8
05-08-2020,Australia,Tasmania,229,13,216,0
05-08-2020,Australia,Victoria,13469,170,5424,7875
05-08-2020,Australia,Western Australia,670,9,654,7
05-08-2020,Fiji,NA,27,1,18,8
05-08-2020,New Zealand,NA,1569,22,1524,23
05-08-2020,Papua New Guinea,NA,153,2,44,107
06-08-2020,Australia,Australian Capital Territory,113,3,110,0
06-08-2020,Australia,New South Wales,3842,50,2994,798
06-08-2020,Australia,Northern Territory,33,0,30,3
06-08-2020,Australia,Queensland,1087,6,1069,12
06-08-2020,Australia,South Australia,459,4,445,10
06-08-2020,Australia,Tasmania,229,13,216,0
06-08-2020,Australia,Victoria,13867,181,5628,8058
06-08-2020,Australia,Western Australia,642,9,627,6
06-08-2020,Fiji,NA,27,1,18,8
06-08-2020,New Zealand,NA,1569,22,1524,23
06-08-2020,Papua New Guinea,NA,163,3,53,107
07-08-2020,Australia,Australian Capital Territory,113,3,110,0
07-08-2020,Australia,New South Wales,3851,50,2994,807
07-08-2020,Australia,Northern Territory,33,0,30,3
07-08-2020,Australia,Queensland,1088,6,1071,11
07-08-2020,Australia,South Australia,459,4,445,10
07-08-2020,Australia,Tasmania,229,13,216,0
07-08-2020,Australia,Victoria,14283,193,6066,8024
07-08-2020,Australia,Western Australia,642,9,628,5
07-08-2020,Fiji,NA,27,1,18,8
07-08-2020,New Zealand,NA,1569,22,1524,23
07-08-2020,Papua New Guinea,NA,188,3,53,132
08-08-2020,Australia,Australian Capital Territory,113,3,110,0
08-08-2020,Australia,New South Wales,3861,50,2994,817
08-08-2020,Australia,Northern Territory,33,0,30,3
08-08-2020,Australia,Queensland,1088,6,1071,11
08-08-2020,Australia,South Australia,459,4,446,9
08-08-2020,Australia,Tasmania,229,13,216,0
08-08-2020,Australia,Victoria,14659,210,6378,8071
08-08-2020,Australia,Western Australia,642,9,629,4
08-08-2020,Fiji,NA,27,1,18,8
08-08-2020,New Zealand,NA,1569,22,1524,23
08-08-2020,Papua New Guinea,NA,188,3,53,132
09-08-2020,Australia,Australian Capital Territory,113,3,110,0
09-08-2020,Australia,New South Wales,3875,50,2994,831
09-08-2020,Australia,Northern Territory,33,0,30,3
09-08-2020,Australia,Queensland,1089,6,1072,11
09-08-2020,Australia,South Australia,459,4,447,8
09-08-2020,Australia,Tasmania,229,13,216,0
09-08-2020,Australia,Victoria,14957,228,6378,8351
09-08-2020,Australia,Western Australia,642,9,629,4
09-08-2020,Fiji,NA,27,1,18,8
09-08-2020,New Zealand,NA,1569,22,1526,21
09-08-2020,Papua New Guinea,NA,214,3,53,158
10-08-2020,Australia,Australian Capital Territory,113,3,110,0
10-08-2020,Australia,New South Wales,3897,50,2994,853
10-08-2020,Australia,Northern Territory,33,0,30,3
10-08-2020,Australia,Queensland,1089,6,1075,8
10-08-2020,Australia,South Australia,459,4,447,8
10-08-2020,Australia,Tasmania,229,13,216,0
10-08-2020,Australia,Victoria,15251,246,6642,8363
10-08-2020,Australia,Western Australia,642,9,630,3
10-08-2020,Fiji,NA,27,1,18,8
10-08-2020,New Zealand,NA,1570,22,1526,22
10-08-2020,Papua New Guinea,NA,214,3,53,158
11-08-2020,Australia,Australian Capital Territory,113,3,110,0
11-08-2020,Australia,New South Wales,3915,50,2994,871
11-08-2020,Australia,Northern Territory,33,0,31,2
11-08-2020,Australia,Queensland,1089,6,1076,7
11-08-2020,Australia,South Australia,459,4,447,8
11-08-2020,Australia,Tasmania,230,13,216,1
11-08-2020,Australia,Victoria,15646,267,6889,8490
11-08-2020,Australia,Western Australia,642,9,632,1
11-08-2020,Fiji,NA,27,1,18,8
11-08-2020,New Zealand,NA,1570,22,1526,22
11-08-2020,Papua New Guinea,NA,214,3,71,140
12-08-2020,Australia,Australian Capital Territory,113,3,110,0
12-08-2020,Australia,New South Wales,3927,51,2994,882
12-08-2020,Australia,Northern Territory,33,0,31,2
12-08-2020,Australia,Queensland,1089,6,1076,7
12-08-2020,Australia,South Australia,459,4,449,6
12-08-2020,Australia,Tasmania,230,13,216,1
12-08-2020,Australia,Victoria,15863,275,7271,8317
12-08-2020,Australia,Western Australia,644,9,632,3
12-08-2020,Fiji,NA,27,1,18,8
12-08-2020,New Zealand,NA,1589,22,1531,36
12-08-2020,Papua New Guinea,NA,287,3,78,206
13-08-2020,Australia,Australian Capital Territory,113,3,110,0
13-08-2020,Australia,New South Wales,3936,51,2994,891
13-08-2020,Australia,Northern Territory,33,0,31,2
13-08-2020,Australia,Queensland,1091,6,1076,9
13-08-2020,Australia,South Australia,460,4,449,7
13-08-2020,Australia,Tasmania,230,13,216,1
13-08-2020,Australia,Victoria,16234,289,7493,8452
13-08-2020,Australia,Western Australia,645,9,632,4
13-08-2020,Fiji,NA,28,1,20,7
13-08-2020,New Zealand,NA,1602,22,1531,49
13-08-2020,Papua New Guinea,NA,271,3,78,190
14-08-2020,Australia,Australian Capital Territory,113,3,110,0
14-08-2020,Australia,New South Wales,3945,51,2994,900
14-08-2020,Australia,Northern Territory,33,0,31,2
14-08-2020,Australia,Queensland,1091,6,1079,6
14-08-2020,Australia,South Australia,460,4,449,7
14-08-2020,Australia,Tasmania,230,13,216,1
14-08-2020,Australia,Victoria,16517,293,8121,8103
14-08-2020,Australia,Western Australia,646,9,632,5
14-08-2020,Fiji,NA,28,1,20,7
14-08-2020,New Zealand,NA,1609,22,1531,56
14-08-2020,Papua New Guinea,NA,271,3,78,190
15-08-2020,Australia,Australian Capital Territory,113,3,110,0
15-08-2020,Australia,New South Wales,3950,52,2994,904
15-08-2020,Australia,Northern Territory,33,0,31,2
15-08-2020,Australia,Queensland,1091,6,1079,6
15-08-2020,Australia,South Australia,460,4,449,7
15-08-2020,Australia,Tasmania,230,13,216,1
15-08-2020,Australia,Victoria,16764,309,8121,8334
15-08-2020,Australia,Western Australia,646,9,633,4
15-08-2020,Fiji,NA,28,1,20,7
15-08-2020,New Zealand,NA,1622,22,1531,69
15-08-2020,Papua New Guinea,NA,271,3,78,190
16-08-2020,Australia,Australian Capital Territory,113,3,110,0
16-08-2020,Australia,New South Wales,3957,52,2994,911
16-08-2020,Australia,Northern Territory,33,0,31,2
16-08-2020,Australia,Queensland,1091,6,1079,6
16-08-2020,Australia,South Australia,461,4,450,7
16-08-2020,Australia,Tasmania,230,13,216,1
16-08-2020,Australia,Victoria,17027,334,8570,8123
16-08-2020,Australia,Western Australia,646,9,633,4
16-08-2020,Fiji,NA,28,1,20,7
16-08-2020,New Zealand,NA,1631,22,1531,78
16-08-2020,Papua New Guinea,NA,323,3,110,210
17-08-2020,Australia,Australian Capital Territory,113,3,110,0
17-08-2020,Australia,New South Wales,3959,52,2994,913
17-08-2020,Australia,Northern Territory,33,0,31,2
17-08-2020,Australia,Queensland,1091,6,1079,6
17-08-2020,Australia,South Australia,462,4,450,8
17-08-2020,Australia,Tasmania,230,13,216,1
17-08-2020,Australia,Victoria,17238,351,9023,7864
17-08-2020,Australia,Western Australia,647,9,633,5
17-08-2020,Fiji,NA,28,1,20,7
17-08-2020,New Zealand,NA,1643,22,1531,90
17-08-2020,Papua New Guinea,NA,333,3,110,220
18-08-2020,Australia,Australian Capital Territory,113,3,110,0
18-08-2020,Australia,New South Wales,3966,52,2994,920
18-08-2020,Australia,Northern Territory,33,0,31,2
18-08-2020,Australia,Queensland,1092,6,1079,7
18-08-2020,Australia,South Australia,462,4,451,7
18-08-2020,Australia,Tasmania,230,13,216,1
18-08-2020,Australia,Victoria,17446,363,9413,7670
18-08-2020,Australia,Western Australia,647,9,633,5
18-08-2020,Fiji,NA,28,1,20,7
18-08-2020,New Zealand,NA,1649,22,1531,96
18-08-2020,Papua New Guinea,NA,347,3,110,234
19-08-2020,Australia,Australian Capital Territory,113,3,110,0
19-08-2020,Australia,New South Wales,3971,52,2995,924
19-08-2020,Australia,Northern Territory,33,0,31,2
19-08-2020,Australia,Queensland,1093,6,1081,6
19-08-2020,Australia,South Australia,462,4,452,6
19-08-2020,Australia,Tasmania,230,13,216,1
19-08-2020,Australia,Victoria,17683,376,9729,7578
19-08-2020,Australia,Western Australia,651,9,633,9
19-08-2020,Fiji,NA,28,1,20,7
19-08-2020,New Zealand,NA,1654,22,1531,101
19-08-2020,Papua New Guinea,NA,347,3,110,234
20-08-2020,Australia,Australian Capital Territory,113,3,110,0
20-08-2020,Australia,New South Wales,3972,52,2994,926
20-08-2020,Australia,Northern Territory,33,0,31,2
20-08-2020,Australia,Queensland,1094,6,1082,6
20-08-2020,Australia,South Australia,462,4,452,6
20-08-2020,Australia,Tasmania,230,13,216,1
20-08-2020,Australia,Victoria,17852,385,12334,5133
20-08-2020,Australia,Western Australia,651,9,633,9
20-08-2020,Fiji,NA,28,1,20,7
20-08-2020,New Zealand,NA,1665,22,1538,105
20-08-2020,Papua New Guinea,NA,361,4,198,159
21-08-2020,Australia,Australian Capital Territory,113,3,110,0
21-08-2020,Australia,New South Wales,3981,52,2994,935
21-08-2020,Australia,Northern Territory,33,0,31,2
21-08-2020,Australia,Queensland,1103,6,1082,15
21-08-2020,Australia,South Australia,462,4,452,6
21-08-2020,Australia,Tasmania,230,13,216,1
21-08-2020,Australia,Victoria,18029,398,12940,4691
21-08-2020,Australia,Western Australia,651,9,633,9
21-08-2020,Fiji,NA,28,1,20,7
21-08-2020,New Zealand,NA,1671,22,1538,111
21-08-2020,Papua New Guinea,NA,361,4,198,159
22-08-2020,Australia,Australian Capital Territory,113,3,110,0
22-08-2020,Australia,New South Wales,3985,52,2994,939
22-08-2020,Australia,Northern Territory,33,0,31,2
22-08-2020,Australia,Queensland,1105,6,1082,17
22-08-2020,Australia,South Australia,462,4,452,6
22-08-2020,Australia,Tasmania,230,13,216,1
22-08-2020,Australia,Victoria,18231,415,13239,4577
22-08-2020,Australia,Western Australia,652,9,634,9
22-08-2020,Fiji,NA,28,1,23,4
22-08-2020,New Zealand,NA,1674,22,1538,114
22-08-2020,Papua New Guinea,NA,361,4,198,159
23-08-2020,Australia,Australian Capital Territory,113,3,110,0
23-08-2020,Australia,New South Wales,3988,52,2994,942
23-08-2020,Australia,Northern Territory,33,0,31,2
23-08-2020,Australia,Queensland,1106,6,1082,18
23-08-2020,Australia,South Australia,463,4,456,3
23-08-2020,Australia,Tasmania,230,13,216,1
23-08-2020,Australia,Victoria,18330,430,13708,4192
23-08-2020,Australia,Western Australia,652,9,634,9
23-08-2020,Fiji,NA,28,1,23,4
23-08-2020,New Zealand,NA,1683,22,1538,123
23-08-2020,Papua New Guinea,NA,401,4,232,165
24-08-2020,Australia,Australian Capital Territory,113,3,110,0
24-08-2020,Australia,New South Wales,3991,52,2994,945
24-08-2020,Australia,Northern Territory,33,0,31,2
24-08-2020,Australia,Queensland,1106,6,1082,18
24-08-2020,Australia,South Australia,463,4,456,3
24-08-2020,Australia,Tasmania,230,13,216,1
24-08-2020,Australia,Victoria,18464,438,14077,3949
24-08-2020,Australia,Western Australia,653,9,635,9
24-08-2020,Fiji,NA,28,1,23,4
24-08-2020,New Zealand,NA,1690,22,1539,129
24-08-2020,Papua New Guinea,NA,401,4,232,165
25-08-2020,Australia,Australian Capital Territory,113,3,110,0
25-08-2020,Australia,New South Wales,3997,52,2994,951
25-08-2020,Australia,Northern Territory,33,0,31,2
25-08-2020,Australia,Queensland,1107,6,1083,18
25-08-2020,Australia,South Australia,463,4,456,3
25-08-2020,Australia,Tasmania,230,13,216,1
25-08-2020,Australia,Victoria,18608,462,14572,3574
25-08-2020,Australia,Western Australia,653,9,636,8
25-08-2020,Fiji,NA,28,1,23,4
25-08-2020,New Zealand,NA,1695,22,1539,134
25-08-2020,Papua New Guinea,NA,419,4,232,183
26-08-2020,Australia,Australian Capital Territory,113,3,110,0
26-08-2020,Australia,New South Wales,4006,52,2994,960
26-08-2020,Australia,Northern Territory,33,0,31,2
26-08-2020,Australia,Queensland,1110,6,1083,21
26-08-2020,Australia,South Australia,463,4,456,3
26-08-2020,Australia,Tasmania,230,13,216,1
26-08-2020,Australia,Victoria,18714,485,14572,3657
26-08-2020,Australia,Western Australia,653,9,637,7
26-08-2020,Fiji,NA,28,1,23,4
26-08-2020,New Zealand,NA,1702,22,1554,126
26-08-2020,Papua New Guinea,NA,419,4,232,183
27-08-2020,Australia,Australian Capital Territory,113,3,110,0
27-08-2020,Australia,New South Wales,4019,52,2994,973
27-08-2020,Australia,Northern Territory,33,0,31,2
27-08-2020,Australia,Queensland,1113,6,1084,23
27-08-2020,Australia,South Australia,463,4,456,3
27-08-2020,Australia,Tasmania,230,13,216,1
27-08-2020,Australia,Victoria,18822,496,14837,3489
27-08-2020,Australia,Western Australia,655,9,637,9
27-08-2020,Fiji,NA,28,2,23,3
27-08-2020,New Zealand,NA,1714,22,1561,131
27-08-2020,Papua New Guinea,NA,424,4,232,188
28-08-2020,Australia,Australian Capital Territory,113,3,110,0
28-08-2020,Australia,New South Wales,4033,52,2994,987
28-08-2020,Australia,Northern Territory,33,0,31,2
28-08-2020,Australia,Queensland,1117,6,1084,27
28-08-2020,Australia,South Australia,463,4,458,1
28-08-2020,Australia,Tasmania,230,13,216,1
28-08-2020,Australia,Victoria,18903,513,15101,3289
28-08-2020,Australia,Western Australia,655,9,637,9
28-08-2020,Fiji,NA,28,2,23,3
28-08-2020,New Zealand,NA,1727,22,1568,137
28-08-2020,Papua New Guinea,NA,453,5,232,216
29-08-2020,Australia,Australian Capital Territory,113,3,110,0
29-08-2020,Australia,New South Wales,4040,52,2994,994
29-08-2020,Australia,Northern Territory,33,0,31,2
29-08-2020,Australia,Queensland,1121,6,1084,31
29-08-2020,Australia,South Australia,463,4,458,1
29-08-2020,Australia,Tasmania,230,13,216,1
29-08-2020,Australia,Victoria,19015,524,15324,3167
29-08-2020,Australia,Western Australia,655,9,641,5
29-08-2020,Fiji,NA,28,2,23,3
29-08-2020,New Zealand,NA,1729,22,1570,137
29-08-2020,Papua New Guinea,NA,453,5,232,216
31-08-2020,Australia,Australian Capital Territory,113,3,110,0
31-08-2020,Australia,New South Wales,4063,52,2994,1017
31-08-2020,Australia,Northern Territory,33,0,31,2
31-08-2020,Australia,Queensland,1124,6,1084,34
31-08-2020,Australia,South Australia,463,4,458,1
31-08-2020,Australia,Tasmania,230,13,216,1
31-08-2020,Australia,Victoria,19138,570,15814,2754
31-08-2020,Australia,Western Australia,655,9,641,5
31-08-2020,Fiji,NA,28,2,23,3
31-08-2020,New Zealand,NA,1752,22,1598,132
31-08-2020,Papua New Guinea,NA,459,5,232,222
01-09-2020,Australia,Australian Capital Territory,113,3,110,0
01-09-2020,Australia,New South Wales,4079,52,2994,1033
01-09-2020,Australia,Northern Territory,33,0,31,2
01-09-2020,Australia,Queensland,1126,6,1084,36
01-09-2020,Australia,South Australia,463,4,458,1
01-09-2020,Australia,Tasmania,230,13,217,0
01-09-2020,Australia,Victoria,19224,576,16152,2496
01-09-2020,Australia,Western Australia,655,9,641,5
01-09-2020,Fiji,NA,29,2,23,4
01-09-2020,New Zealand,NA,1757,22,1606,129
01-09-2020,Papua New Guinea,NA,460,5,232,223
02-09-2020,Australia,Australian Capital Territory,113,3,110,0
02-09-2020,Australia,New South Wales,4091,52,2994,1045
02-09-2020,Australia,Northern Territory,33,0,31,2
02-09-2020,Australia,Queensland,1128,6,1086,36
02-09-2020,Australia,South Australia,463,4,459,0
02-09-2020,Australia,Tasmania,230,13,217,0
02-09-2020,Australia,Victoria,19336,591,16152,2593
02-09-2020,Australia,Western Australia,655,9,641,5
02-09-2020,Fiji,NA,29,2,23,4
02-09-2020,New Zealand,NA,1759,22,1622,115
02-09-2020,Papua New Guinea,NA,471,5,232,234
03-09-2020,Australia,Australian Capital Territory,113,3,110,0
03-09-2020,Australia,New South Wales,4099,52,2994,1053
03-09-2020,Australia,Northern Territory,33,0,31,2
03-09-2020,Australia,Queensland,1128,6,1088,34
03-09-2020,Australia,South Australia,463,4,459,0
03-09-2020,Australia,Tasmania,230,13,217,0
03-09-2020,Australia,Victoria,19415,650,16370,2395
03-09-2020,Australia,Western Australia,655,9,643,3
03-09-2020,Fiji,NA,29,2,23,4
03-09-2020,New Zealand,NA,1764,22,1630,112
03-09-2020,Papua New Guinea,NA,471,5,232,234
04-09-2020,Australia,Australian Capital Territory,113,3,110,0
04-09-2020,Australia,New South Wales,4104,52,2994,1058
04-09-2020,Australia,Northern Territory,33,0,31,2
04-09-2020,Australia,Queensland,1129,6,1089,34
04-09-2020,Australia,South Australia,463,4,459,0
04-09-2020,Australia,Tasmania,231,13,218,0
04-09-2020,Australia,Victoria,19479,661,16625,2193
04-09-2020,Australia,Western Australia,655,9,644,2
04-09-2020,Fiji,NA,29,2,23,4
04-09-2020,New Zealand,NA,1767,24,1631,112
04-09-2020,Papua New Guinea,NA,479,5,232,242
05-09-2020,Australia,Australian Capital Territory,113,3,110,0
05-09-2020,Australia,New South Wales,4114,52,2994,1068
05-09-2020,Australia,Northern Territory,33,0,31,2
05-09-2020,Australia,Queensland,1131,6,1089,36
05-09-2020,Australia,South Australia,464,4,459,1
05-09-2020,Australia,Tasmania,230,13,217,0
05-09-2020,Australia,Victoria,19538,666,16784,2088
05-09-2020,Australia,Western Australia,655,9,644,2
05-09-2020,Fiji,NA,31,2,24,5
05-09-2020,New Zealand,NA,1772,24,1632,116
05-09-2020,Papua New Guinea,NA,488,5,232,251
06-09-2020,Australia,Australian Capital Territory,113,3,110,0
06-09-2020,Australia,New South Wales,4118,52,2994,1072
06-09-2020,Australia,Northern Territory,33,0,31,2
06-09-2020,Australia,Queensland,1133,6,1089,38
06-09-2020,Australia,South Australia,464,4,459,1
06-09-2020,Australia,Tasmania,230,13,217,0
06-09-2020,Australia,Victoria,19574,675,16921,1978
06-09-2020,Australia,Western Australia,656,9,644,3
06-09-2020,Fiji,NA,31,2,24,5
06-09-2020,New Zealand,NA,1776,24,1634,118
06-09-2020,Papua New Guinea,NA,497,5,232,260
07-09-2020,Australia,Australian Capital Territory,113,3,110,0
07-09-2020,Australia,New South Wales,4126,52,2994,1080
07-09-2020,Australia,Northern Territory,33,0,31,2
07-09-2020,Australia,Queensland,1134,6,1090,38
07-09-2020,Australia,South Australia,464,4,460,0
07-09-2020,Australia,Tasmania,230,13,217,0
07-09-2020,Australia,Victoria,19615,683,17056,1876
07-09-2020,Australia,Western Australia,658,9,644,5
07-09-2020,Fiji,NA,31,2,24,5
07-09-2020,New Zealand,NA,1782,24,1635,123
07-09-2020,Papua New Guinea,NA,497,5,232,260
08-09-2020,Australia,Australian Capital Territory,113,3,110,0
08-09-2020,Australia,New South Wales,4135,52,2994,1089
08-09-2020,Australia,Northern Territory,33,0,31,2
08-09-2020,Australia,Queensland,1143,6,1091,46
08-09-2020,Australia,South Australia,465,4,461,0
08-09-2020,Australia,Tasmania,230,13,217,0
08-09-2020,Australia,Victoria,19688,694,17175,1819
08-09-2020,Australia,Western Australia,658,9,644,5
08-09-2020,Fiji,NA,31,2,24,5
08-09-2020,New Zealand,NA,1788,24,1639,125
08-09-2020,Papua New Guinea,NA,503,5,232,266
09-09-2020,Australia,Australian Capital Territory,113,3,110,0
09-09-2020,Australia,New South Wales,4142,52,2994,1096
09-09-2020,Australia,Northern Territory,33,0,31,2
09-09-2020,Australia,Queensland,1143,6,1091,46
09-09-2020,Australia,South Australia,465,4,461,0
09-09-2020,Australia,Tasmania,230,13,217,0
09-09-2020,Australia,Victoria,19739,701,17311,1716
09-09-2020,Australia,Western Australia,659,9,646,4
09-09-2020,Fiji,NA,32,2,24,6
09-09-2020,New Zealand,NA,1792,24,1648,120
09-09-2020,Papua New Guinea,NA,504,5,232,267
10-09-2020,Australia,Australian Capital Territory,113,3,110,0
10-09-2020,Australia,New South Wales,4152,52,2994,1106
10-09-2020,Australia,Northern Territory,33,0,31,2
10-09-2020,Australia,Queensland,1145,6,1094,45
10-09-2020,Australia,South Australia,465,4,461,0
10-09-2020,Australia,Tasmania,230,13,217,0
10-09-2020,Australia,Victoria,19767,710,17484,1573
10-09-2020,Australia,Western Australia,659,9,646,4
10-09-2020,Fiji,NA,32,2,24,6
10-09-2020,New Zealand,NA,1793,24,1655,114
10-09-2020,Papua New Guinea,NA,507,5,232,270
11-09-2020,Australia,Australian Capital Territory,113,3,110,0
11-09-2020,Australia,New South Wales,4157,52,2994,1111
11-09-2020,Australia,Northern Territory,33,0,31,2
11-09-2020,Australia,Queensland,1149,6,1096,47
11-09-2020,Australia,South Australia,466,4,462,0
11-09-2020,Australia,Tasmania,230,13,217,0
11-09-2020,Australia,Victoria,19800,716,17771,1313
11-09-2020,Australia,Western Australia,659,9,646,4
11-09-2020,Fiji,NA,32,2,24,6
11-09-2020,New Zealand,NA,1795,24,1663,108
11-09-2020,Papua New Guinea,NA,508,5,232,271
12-09-2020,Australia,Australian Capital Territory,113,3,110,0
12-09-2020,Australia,New South Wales,4166,52,2994,1120
12-09-2020,Australia,Northern Territory,33,0,31,2
12-09-2020,Australia,Queensland,1149,6,1107,36
12-09-2020,Australia,South Australia,466,4,462,0
12-09-2020,Australia,Tasmania,230,13,217,0
12-09-2020,Australia,Victoria,19835,723,17771,1341
12-09-2020,Australia,Western Australia,659,9,646,4
12-09-2020,Fiji,NA,32,2,24,6
12-09-2020,New Zealand,NA,1797,24,1676,97
12-09-2020,Papua New Guinea,NA,508,5,232,271
13-09-2020,Australia,Australian Capital Territory,113,3,110,0
13-09-2020,Australia,New South Wales,4170,52,2994,1124
13-09-2020,Australia,Northern Territory,33,0,31,2
13-09-2020,Australia,Queensland,1149,6,1110,33
13-09-2020,Australia,South Australia,466,4,462,0
13-09-2020,Australia,Tasmania,230,13,217,0
13-09-2020,Australia,Victoria,19872,729,17893,1250
13-09-2020,Australia,Western Australia,659,9,646,4
13-09-2020,Fiji,NA,32,2,24,6
13-09-2020,New Zealand,NA,1798,24,1678,96
13-09-2020,Papua New Guinea,NA,510,6,232,272
14-09-2020,Australia,Australian Capital Territory,113,3,110,0
14-09-2020,Australia,New South Wales,4177,52,2994,1131
14-09-2020,Australia,Northern Territory,33,0,31,2
14-09-2020,Australia,Queensland,1150,6,1111,33
14-09-2020,Australia,South Australia,466,4,462,0
14-09-2020,Australia,Tasmania,230,13,217,0
14-09-2020,Australia,Victoria,19911,729,18006,1176
14-09-2020,Australia,Western Australia,659,9,646,4
14-09-2020,Fiji,NA,32,2,24,6
14-09-2020,New Zealand,NA,1801,24,1694,83
14-09-2020,Papua New Guinea,NA,511,6,232,273
16-09-2020,Australia,Australian Capital Territory,113,3,110,0
16-09-2020,Australia,New South Wales,4190,52,2994,1144
16-09-2020,Australia,Northern Territory,33,0,31,2
16-09-2020,Australia,Queensland,1150,6,1111,33
16-09-2020,Australia,South Australia,466,4,462,0
16-09-2020,Australia,Tasmania,230,13,217,0
16-09-2020,Australia,Victoria,19970,745,18217,1008
16-09-2020,Australia,Western Australia,661,9,648,4
16-09-2020,Fiji,NA,32,2,24,6
16-09-2020,New Zealand,NA,1809,25,1707,77
16-09-2020,Papua New Guinea,NA,516,6,232,278
17-09-2020,Australia,Australian Capital Territory,113,3,110,0
17-09-2020,Australia,New South Wales,4196,52,2994,1150
17-09-2020,Australia,Northern Territory,33,0,31,2
17-09-2020,Australia,Queensland,1150,6,1112,32
17-09-2020,Australia,South Australia,466,4,462,0
17-09-2020,Australia,Tasmania,230,13,217,0
17-09-2020,Australia,Victoria,20012,750,18278,984
17-09-2020,Australia,Western Australia,661,9,648,4
17-09-2020,Fiji,NA,32,2,26,4
17-09-2020,New Zealand,NA,1809,25,1714,70
17-09-2020,Papua New Guinea,NA,516,6,232,278
18-09-2020,Australia,Australian Capital Territory,113,3,110,0
18-09-2020,Australia,New South Wales,4198,52,2994,1152
18-09-2020,Australia,Northern Territory,33,0,31,2
18-09-2020,Australia,Queensland,1150,6,1118,26
18-09-2020,Australia,South Australia,466,4,462,0
18-09-2020,Australia,Tasmania,230,13,217,0
18-09-2020,Australia,Victoria,20034,757,18278,999
18-09-2020,Australia,Western Australia,661,9,649,3
18-09-2020,Fiji,NA,32,2,26,4
18-09-2020,New Zealand,NA,1811,25,1719,67
18-09-2020,Papua New Guinea,NA,516,6,232,278
19-09-2020,Australia,Australian Capital Territory,113,3,110,0
19-09-2020,Australia,New South Wales,4200,53,2994,1153
19-09-2020,Australia,Northern Territory,33,0,31,2
19-09-2020,Australia,Queensland,1152,6,1123,23
19-09-2020,Australia,South Australia,466,4,462,0
19-09-2020,Australia,Tasmania,230,13,217,0
19-09-2020,Australia,Victoria,20042,761,18379,902
19-09-2020,Australia,Western Australia,662,9,650,3
19-09-2020,Fiji,NA,32,2,26,4
19-09-2020,New Zealand,NA,1815,25,1719,71
19-09-2020,Papua New Guinea,NA,516,6,232,278
20-09-2020,Australia,Australian Capital Territory,113,3,110,0
20-09-2020,Australia,New South Wales,4204,53,2994,1157
20-09-2020,Australia,Northern Territory,33,0,31,2
20-09-2020,Australia,Queensland,1153,6,1124,23
20-09-2020,Australia,South Australia,466,4,462,0
20-09-2020,Australia,Tasmania,230,13,217,0
20-09-2020,Australia,Victoria,20051,763,18473,815
20-09-2020,Australia,Western Australia,662,9,650,3
20-09-2020,Fiji,NA,32,2,26,4
20-09-2020,New Zealand,NA,1815,25,1728,62
20-09-2020,Papua New Guinea,NA,517,7,232,278
21-09-2020,Australia,Australian Capital Territory,113,3,110,0
21-09-2020,Australia,New South Wales,4206,53,2994,1159
21-09-2020,Australia,Northern Territory,33,0,31,2
21-09-2020,Australia,Queensland,1153,6,1124,23
21-09-2020,Australia,South Australia,466,4,462,0
21-09-2020,Australia,Tasmania,230,13,217,0
21-09-2020,Australia,Victoria,20076,766,18567,743
21-09-2020,Australia,Western Australia,665,9,650,6
